LogID,TransactionID,Model_Version,Prediction_Score,Decision_Engine_Result,Final_Outcome,FeatureVector
LID_077611,TID_077611,v1.3,0.0458,ACCEPT,CLEARED,"{""Txn_Amt"": 77.45, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 65.1}"
LID_077612,TID_077612,v1.3,0.1566,REVIEW,CLEARED,"{""Txn_Amt"": 34.71, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 58.6}"
LID_077613,TID_077613,v1.4,0.0343,ACCEPT,CLEARED,"{""Txn_Amt"": 412.01, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 60.1}"
LID_077614,TID_077614,v1.3,0.1589,REVIEW,FRAUD,"{""Txn_Amt"": 126.51, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 57.3}"
LID_077615,TID_077615,v1.3,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 50.0, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 17.3}"
LID_077616,TID_077616,v1.3,0.0011,ACCEPT,CLEARED,"{""Txn_Amt"": 221.35, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 96.8}"
LID_077617,TID_077617,v1.3,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 35.13, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 17.4}"
LID_077618,TID_077618,v1.3,0.1298,REVIEW,CLEARED,"{""Txn_Amt"": 1210.29, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 73.3}"
LID_077619,TID_077619,v1.4,0.0051,ACCEPT,CLEARED,"{""Txn_Amt"": 32.35, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 26.0}"
LID_077620,TID_077620,v1.3,0.1784,REVIEW,CLEARED,"{""Txn_Amt"": 44.49, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 15.9}"
LID_077621,TID_077621,v1.3,0.0115,ACCEPT,CLEARED,"{""Txn_Amt"": 51.86, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 40.4}"
LID_077622,TID_077622,v1.2,0.3818,REVIEW,CLEARED,"{""Txn_Amt"": 66.91, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 13.7}"
LID_077623,TID_077623,v1.3,0.0142,ACCEPT,CLEARED,"{""Txn_Amt"": 207.06, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 62.3}"
LID_077624,TID_077624,v1.4,0.1145,REVIEW,CLEARED,"{""Txn_Amt"": 197.54, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 22.5}"
LID_077625,TID_077625,v1.3,0.0512,ACCEPT,CLEARED,"{""Txn_Amt"": 18.17, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 36.7}"
LID_077626,TID_077626,v1.3,0.4617,REVIEW,CLEARED,"{""Txn_Amt"": 51.4, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 89.4}"
LID_077627,TID_077627,v1.3,0.0826,ACCEPT,CLEARED,"{""Txn_Amt"": 44.49, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 13.8}"
LID_077628,TID_077628,v1.3,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 589.14, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 33.6}"
LID_077629,TID_077629,v1.2,0.0461,ACCEPT,CLEARED,"{""Txn_Amt"": 35.32, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 95.7}"
LID_077630,TID_077630,v1.3,0.014,ACCEPT,CLEARED,"{""Txn_Amt"": 231.45, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 50.4}"
LID_077631,TID_077631,v1.4,0.1573,REVIEW,CLEARED,"{""Txn_Amt"": 20.69, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 38.4}"
LID_077632,TID_077632,v1.3,0.0055,ACCEPT,CLEARED,"{""Txn_Amt"": 201.0, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 0.5}"
LID_077633,TID_077633,v1.4,0.0969,ACCEPT,CLEARED,"{""Txn_Amt"": 41.05, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 59.3}"
LID_077634,TID_077634,v1.3,0.0674,ACCEPT,CLEARED,"{""Txn_Amt"": 137.74, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 23.6}"
LID_077635,TID_077635,v1.3,0.0726,ACCEPT,CLEARED,"{""Txn_Amt"": 76.55, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 4.9}"
LID_077636,TID_077636,v1.4,0.0034,ACCEPT,FRAUD,"{""Txn_Amt"": 71.31, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 38.6}"
LID_077637,TID_077637,v1.3,0.0137,ACCEPT,CLEARED,"{""Txn_Amt"": 39.36, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 81.2}"
LID_077638,TID_077638,v1.3,0.0027,ACCEPT,CLEARED,"{""Txn_Amt"": 81.24, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 96.6}"
LID_077639,TID_077639,v1.4,0.007,ACCEPT,CLEARED,"{""Txn_Amt"": 407.27, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 31.7}"
LID_077640,TID_077640,v1.3,0.507,DECLINE,CLEARED,"{""Txn_Amt"": 68.11, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 75.3}"
LID_077641,TID_077641,v1.2,0.0028,ACCEPT,CLEARED,"{""Txn_Amt"": 149.13, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 43.8}"
LID_077642,TID_077642,v1.2,0.0515,ACCEPT,CLEARED,"{""Txn_Amt"": 400.5, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 50.2}"
LID_077643,TID_077643,v1.2,0.1915,REVIEW,CLEARED,"{""Txn_Amt"": 567.32, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 68.2}"
LID_077644,TID_077644,v1.3,0.007,ACCEPT,CLEARED,"{""Txn_Amt"": 77.77, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 11.3}"
LID_077645,TID_077645,v1.3,0.0063,ACCEPT,CLEARED,"{""Txn_Amt"": 198.36, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 41.6}"
LID_077646,TID_077646,v1.3,0.0791,ACCEPT,CLEARED,"{""Txn_Amt"": 46.78, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 70.0}"
LID_077647,TID_077647,v1.4,0.5888,DECLINE,FRAUD,"{""Txn_Amt"": 73.15, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 80.7}"
LID_077648,TID_077648,v1.3,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 330.08, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 20.1}"
LID_077649,TID_077649,v1.3,0.0133,ACCEPT,CLEARED,"{""Txn_Amt"": 36.74, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 46.8}"
LID_077650,TID_077650,v1.4,0.089,ACCEPT,CLEARED,"{""Txn_Amt"": 204.32, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 33.9}"
LID_077651,TID_077651,v1.3,0.1099,REVIEW,CLEARED,"{""Txn_Amt"": 319.88, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 1.3}"
LID_077652,TID_077652,v1.3,0.0458,ACCEPT,CLEARED,"{""Txn_Amt"": 32.46, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 12.3}"
LID_077653,TID_077653,v1.3,0.111,REVIEW,CLEARED,"{""Txn_Amt"": 165.4, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 53.5}"
LID_077654,TID_077654,v1.3,0.025,ACCEPT,CLEARED,"{""Txn_Amt"": 42.15, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 35.0}"
LID_077655,TID_077655,v1.3,0.324,REVIEW,CLEARED,"{""Txn_Amt"": 562.2, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 16.7}"
LID_077656,TID_077656,v1.3,0.0377,ACCEPT,CLEARED,"{""Txn_Amt"": 91.33, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 87.1}"
LID_077657,TID_077657,v1.3,0.0114,ACCEPT,CLEARED,"{""Txn_Amt"": 84.99, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 70.5}"
LID_077658,TID_077658,v1.2,0.0345,ACCEPT,CLEARED,"{""Txn_Amt"": 335.72, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 95.4}"
LID_077659,TID_077659,v1.3,0.1839,REVIEW,CLEARED,"{""Txn_Amt"": 634.18, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 37.1}"
LID_077660,TID_077660,v1.3,0.2953,REVIEW,CLEARED,"{""Txn_Amt"": 21.1, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 80.2}"
LID_077661,TID_077661,v1.4,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 21.77, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 91.6}"
LID_077662,TID_077662,v1.3,0.0291,ACCEPT,CLEARED,"{""Txn_Amt"": 20.84, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 40.2}"
LID_077663,TID_077663,v1.3,0.0015,ACCEPT,CLEARED,"{""Txn_Amt"": 197.19, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 61.7}"
LID_077664,TID_077664,v1.4,0.0043,ACCEPT,CLEARED,"{""Txn_Amt"": 238.45, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 10.9}"
LID_077665,TID_077665,v1.4,0.2548,REVIEW,CLEARED,"{""Txn_Amt"": 233.3, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 1.8}"
LID_077666,TID_077666,v1.3,0.0645,ACCEPT,CLEARED,"{""Txn_Amt"": 81.69, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 43.2}"
LID_077667,TID_077667,v1.3,0.2163,REVIEW,CLEARED,"{""Txn_Amt"": 160.01, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 95.6}"
LID_077668,TID_077668,v1.3,0.0411,ACCEPT,CLEARED,"{""Txn_Amt"": 321.65, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 26.6}"
LID_077669,TID_077669,v1.3,0.002,ACCEPT,CLEARED,"{""Txn_Amt"": 23.76, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 40.6}"
LID_077670,TID_077670,v1.3,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 156.13, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 62.8}"
LID_077671,TID_077671,v1.3,0.0108,ACCEPT,CLEARED,"{""Txn_Amt"": 125.22, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 96.1}"
LID_077672,TID_077672,v1.3,0.0295,ACCEPT,CLEARED,"{""Txn_Amt"": 45.4, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 62.7}"
LID_077673,TID_077673,v1.3,0.0083,ACCEPT,CLEARED,"{""Txn_Amt"": 16.85, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 84.3}"
LID_077674,TID_077674,v1.3,0.0495,ACCEPT,CLEARED,"{""Txn_Amt"": 109.15, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 88.8}"
LID_077675,TID_077675,v1.2,0.1179,REVIEW,CLEARED,"{""Txn_Amt"": 210.28, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 9.2}"
LID_077676,TID_077676,v1.3,0.0723,ACCEPT,CLEARED,"{""Txn_Amt"": 32.21, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 24.7}"
LID_077677,TID_077677,v1.2,0.0793,ACCEPT,CLEARED,"{""Txn_Amt"": 240.92, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 47.7}"
LID_077678,TID_077678,v1.3,0.2046,REVIEW,CLEARED,"{""Txn_Amt"": 149.8, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 6.3}"
LID_077679,TID_077679,v1.3,0.0883,ACCEPT,CLEARED,"{""Txn_Amt"": 115.94, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 17.7}"
LID_077680,TID_077680,v1.4,0.3222,REVIEW,CLEARED,"{""Txn_Amt"": 99.71, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 68.1}"
LID_077681,TID_077681,v1.4,0.0572,ACCEPT,CLEARED,"{""Txn_Amt"": 36.14, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 64.8}"
LID_077682,TID_077682,v1.3,0.0563,ACCEPT,CLEARED,"{""Txn_Amt"": 66.98, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 24.1}"
LID_077683,TID_077683,v1.3,0.0514,ACCEPT,CLEARED,"{""Txn_Amt"": 154.64, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 55.0}"
LID_077684,TID_077684,v1.3,0.0572,ACCEPT,CLEARED,"{""Txn_Amt"": 259.06, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 1.2}"
LID_077685,TID_077685,v1.3,0.0347,ACCEPT,CLEARED,"{""Txn_Amt"": 151.61, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 40.0}"
LID_077686,TID_077686,v1.3,0.204,REVIEW,CLEARED,"{""Txn_Amt"": 74.34, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 74.1}"
LID_077687,TID_077687,v1.3,0.1066,REVIEW,CLEARED,"{""Txn_Amt"": 42.81, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 56.6}"
LID_077688,TID_077688,v1.3,0.0561,ACCEPT,CLEARED,"{""Txn_Amt"": 31.49, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 97.0}"
LID_077689,TID_077689,v1.2,0.1123,REVIEW,CLEARED,"{""Txn_Amt"": 23.92, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 34.6}"
LID_077690,TID_077690,v1.3,0.1086,REVIEW,CLEARED,"{""Txn_Amt"": 120.03, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 25.6}"
LID_077691,TID_077691,v1.3,0.0116,ACCEPT,CLEARED,"{""Txn_Amt"": 49.06, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 82.2}"
LID_077692,TID_077692,v1.3,0.0991,ACCEPT,CLEARED,"{""Txn_Amt"": 272.93, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 53.1}"
LID_077693,TID_077693,v1.4,0.0897,ACCEPT,CLEARED,"{""Txn_Amt"": 65.61, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 69.1}"
LID_077694,TID_077694,v1.4,0.0243,ACCEPT,CLEARED,"{""Txn_Amt"": 104.48, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 31.4}"
LID_077695,TID_077695,v1.4,0.3207,REVIEW,CLEARED,"{""Txn_Amt"": 37.51, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 69.0}"
LID_077696,TID_077696,v1.4,0.4003,REVIEW,CLEARED,"{""Txn_Amt"": 61.01, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 16.5}"
LID_077697,TID_077697,v1.3,0.0024,ACCEPT,CLEARED,"{""Txn_Amt"": 216.91, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 76.9}"
LID_077698,TID_077698,v1.4,0.0372,ACCEPT,CLEARED,"{""Txn_Amt"": 150.92, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 82.9}"
LID_077699,TID_077699,v1.3,0.0329,ACCEPT,CLEARED,"{""Txn_Amt"": 29.39, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 31.3}"
LID_077700,TID_077700,v1.3,0.011,ACCEPT,CLEARED,"{""Txn_Amt"": 573.75, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 75.8}"
LID_077701,TID_077701,v1.4,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 633.92, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 35.2}"
LID_077702,TID_077702,v1.2,0.0968,ACCEPT,CLEARED,"{""Txn_Amt"": 95.59, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 37.7}"
LID_077703,TID_077703,v1.2,0.2528,REVIEW,CLEARED,"{""Txn_Amt"": 23.47, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 7.6}"
LID_077704,TID_077704,v1.3,0.0813,ACCEPT,CLEARED,"{""Txn_Amt"": 251.56, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 10.3}"
LID_077705,TID_077705,v1.3,0.0975,ACCEPT,CLEARED,"{""Txn_Amt"": 49.65, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 71.6}"
LID_077706,TID_077706,v1.3,0.0019,ACCEPT,CLEARED,"{""Txn_Amt"": 192.2, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 32.0}"
LID_077707,TID_077707,v1.4,0.0056,ACCEPT,CLEARED,"{""Txn_Amt"": 682.53, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 41.8}"
LID_077708,TID_077708,v1.4,0.0405,ACCEPT,CLEARED,"{""Txn_Amt"": 58.72, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 24.3}"
LID_077709,TID_077709,v1.3,0.2323,REVIEW,CLEARED,"{""Txn_Amt"": 49.11, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 80.1}"
LID_077710,TID_077710,v1.4,0.0653,ACCEPT,CLEARED,"{""Txn_Amt"": 28.35, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 13.3}"
LID_077711,TID_077711,v1.3,0.0355,ACCEPT,CLEARED,"{""Txn_Amt"": 76.76, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 78.4}"
LID_077712,TID_077712,v1.3,0.0133,ACCEPT,CLEARED,"{""Txn_Amt"": 151.9, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 36.6}"
LID_077713,TID_077713,v1.3,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 129.33, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 78.5}"
LID_077714,TID_077714,v1.4,0.0534,ACCEPT,CLEARED,"{""Txn_Amt"": 46.53, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 33.6}"
LID_077715,TID_077715,v1.3,0.2318,REVIEW,CLEARED,"{""Txn_Amt"": 46.27, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 72.3}"
LID_077716,TID_077716,v1.4,0.2393,REVIEW,CLEARED,"{""Txn_Amt"": 160.88, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 37.3}"
LID_077717,TID_077717,v1.4,0.0387,ACCEPT,CLEARED,"{""Txn_Amt"": 161.3, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 24.1}"
LID_077718,TID_077718,v1.2,0.0302,ACCEPT,CLEARED,"{""Txn_Amt"": 361.21, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 47.7}"
LID_077719,TID_077719,v1.3,0.0699,ACCEPT,CLEARED,"{""Txn_Amt"": 114.91, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 84.3}"
LID_077720,TID_077720,v1.2,0.0036,ACCEPT,CLEARED,"{""Txn_Amt"": 115.19, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 19.5}"
LID_077721,TID_077721,v1.4,0.1265,REVIEW,CLEARED,"{""Txn_Amt"": 39.78, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 62.1}"
LID_077722,TID_077722,v1.3,0.0056,ACCEPT,CLEARED,"{""Txn_Amt"": 52.57, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 33.0}"
LID_077723,TID_077723,v1.3,0.0023,ACCEPT,CLEARED,"{""Txn_Amt"": 116.37, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 48.0}"
LID_077724,TID_077724,v1.3,0.2247,REVIEW,CLEARED,"{""Txn_Amt"": 35.5, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 27.0}"
LID_077725,TID_077725,v1.3,0.1268,REVIEW,CLEARED,"{""Txn_Amt"": 45.12, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 92.5}"
LID_077726,TID_077726,v1.4,0.0904,ACCEPT,CLEARED,"{""Txn_Amt"": 73.27, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 88.3}"
LID_077727,TID_077727,v1.3,0.0171,ACCEPT,CLEARED,"{""Txn_Amt"": 114.31, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 86.9}"
LID_077728,TID_077728,v1.4,0.0027,ACCEPT,CLEARED,"{""Txn_Amt"": 358.85, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 6.3}"
LID_077729,TID_077729,v1.3,0.049,ACCEPT,CLEARED,"{""Txn_Amt"": 160.41, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 85.0}"
LID_077730,TID_077730,v1.3,0.0207,ACCEPT,CLEARED,"{""Txn_Amt"": 628.4, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 30.2}"
LID_077731,TID_077731,v1.3,0.0529,ACCEPT,CLEARED,"{""Txn_Amt"": 93.96, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 55.6}"
LID_077732,TID_077732,v1.4,0.1633,REVIEW,CLEARED,"{""Txn_Amt"": 260.3, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 7.6}"
LID_077733,TID_077733,v1.4,0.0819,ACCEPT,CLEARED,"{""Txn_Amt"": 288.04, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 63.4}"
LID_077734,TID_077734,v1.4,0.1089,REVIEW,FRAUD,"{""Txn_Amt"": 22.03, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 40.3}"
LID_077735,TID_077735,v1.4,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 47.15, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 54.8}"
LID_077736,TID_077736,v1.4,0.0389,ACCEPT,CLEARED,"{""Txn_Amt"": 93.55, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 11.3}"
LID_077737,TID_077737,v1.3,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 80.33, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 85.2}"
LID_077738,TID_077738,v1.4,0.1009,REVIEW,CLEARED,"{""Txn_Amt"": 53.14, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 73.5}"
LID_077739,TID_077739,v1.4,0.0816,ACCEPT,CLEARED,"{""Txn_Amt"": 320.97, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 78.0}"
LID_077740,TID_077740,v1.3,0.0131,ACCEPT,CLEARED,"{""Txn_Amt"": 33.23, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 98.0}"
LID_077741,TID_077741,v1.4,0.0045,ACCEPT,CLEARED,"{""Txn_Amt"": 91.22, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 3.9}"
LID_077742,TID_077742,v1.3,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 335.5, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 5.3}"
LID_077743,TID_077743,v1.3,0.1775,REVIEW,CLEARED,"{""Txn_Amt"": 36.74, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 67.0}"
LID_077744,TID_077744,v1.2,0.1339,REVIEW,CLEARED,"{""Txn_Amt"": 108.83, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 39.5}"
LID_077745,TID_077745,v1.3,0.0982,ACCEPT,CLEARED,"{""Txn_Amt"": 203.22, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 12.5}"
LID_077746,TID_077746,v1.2,0.1559,REVIEW,CLEARED,"{""Txn_Amt"": 94.83, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 46.5}"
LID_077747,TID_077747,v1.3,0.0218,ACCEPT,CLEARED,"{""Txn_Amt"": 57.96, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 84.9}"
LID_077748,TID_077748,v1.4,0.036,ACCEPT,CLEARED,"{""Txn_Amt"": 86.71, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 71.2}"
LID_077749,TID_077749,v1.2,0.096,ACCEPT,CLEARED,"{""Txn_Amt"": 90.15, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 89.6}"
LID_077750,TID_077750,v1.4,0.0104,ACCEPT,CLEARED,"{""Txn_Amt"": 139.87, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 66.3}"
LID_077751,TID_077751,v1.3,0.0536,ACCEPT,CLEARED,"{""Txn_Amt"": 340.38, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 34.9}"
LID_077752,TID_077752,v1.3,0.1451,REVIEW,CLEARED,"{""Txn_Amt"": 179.14, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 33.7}"
LID_077753,TID_077753,v1.3,0.0169,ACCEPT,CLEARED,"{""Txn_Amt"": 26.89, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 37.3}"
LID_077754,TID_077754,v1.3,0.0534,ACCEPT,CLEARED,"{""Txn_Amt"": 183.17, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 38.0}"
