FeedID,TransactionID,IP_Risk_Score,Email_Domain_Age,VPN_Flag
FID_091770,TID_091770,18.8,304,False
FID_091771,TID_091771,19.4,289,False
FID_091772,TID_091772,9.6,1170,False
FID_091773,TID_091773,3.8,1159,True
FID_091774,TID_091774,13.9,1917,True
FID_091775,TID_091775,26.0,173,True
FID_091776,TID_091776,8.1,5,False
FID_091777,TID_091777,4.0,25,True
FID_091778,TID_091778,9.7,1203,False
FID_091779,TID_091779,16.3,5000,False
FID_091780,TID_091780,3.6,400,False
FID_091781,TID_091781,20.3,65,True
FID_091782,TID_091782,26.8,4803,False
FID_091783,TID_091783,8.4,3455,False
FID_091784,TID_091784,5.3,620,False
FID_091785,TID_091785,11.7,745,True
FID_091786,TID_091786,46.5,1040,False
FID_091787,TID_091787,3.0,99,False
FID_091788,TID_091788,34.8,3404,False
FID_091789,TID_091789,3.1,1040,False
FID_091790,TID_091790,8.9,305,False
FID_091791,TID_091791,14.7,3161,False
FID_091792,TID_091792,5.0,131,False
FID_091793,TID_091793,11.1,5000,True
FID_091794,TID_091794,14.6,3,False
FID_091795,TID_091795,1.0,847,False
FID_091796,TID_091796,16.0,1403,False
FID_091797,TID_091797,1.0,446,False
FID_091798,TID_091798,3.0,5000,False
FID_091799,TID_091799,1.7,2953,False
FID_091800,TID_091800,31.0,2652,False
FID_091801,TID_091801,6.1,1208,False
FID_091802,TID_091802,5.5,503,False
FID_091803,TID_091803,2.9,24,False
FID_091804,TID_091804,14.9,5000,False
FID_091805,TID_091805,18.5,133,True
FID_091806,TID_091806,18.7,632,False
FID_091807,TID_091807,16.5,5000,False
FID_091808,TID_091808,12.3,79,False
FID_091809,TID_091809,7.7,923,False
FID_091810,TID_091810,26.2,4869,False
FID_091811,TID_091811,1.0,1874,True
FID_091812,TID_091812,3.1,154,False
FID_091813,TID_091813,9.0,279,False
FID_091814,TID_091814,37.1,5000,False
FID_091815,TID_091815,1.0,739,False
FID_091816,TID_091816,1.1,14,False
FID_091817,TID_091817,11.4,5000,True
FID_091818,TID_091818,5.6,5000,False
FID_091819,TID_091819,1.0,5000,False
FID_091820,TID_091820,15.7,1534,False
FID_091821,TID_091821,1.0,5000,False
FID_091822,TID_091822,10.0,229,False
FID_091823,TID_091823,1.7,4422,False
FID_091824,TID_091824,9.2,792,False
FID_091825,TID_091825,18.2,5000,False
FID_091826,TID_091826,1.0,107,False
FID_091827,TID_091827,30.0,420,False
FID_091828,TID_091828,13.9,606,True
FID_091829,TID_091829,7.8,2242,False
FID_091830,TID_091830,2.5,2324,True
FID_091831,TID_091831,2.9,907,False
FID_091832,TID_091832,17.7,210,False
FID_091833,TID_091833,13.2,1940,False
FID_091834,TID_091834,5.0,2218,False
FID_091835,TID_091835,5.5,286,False
FID_091836,TID_091836,27.7,1504,False
FID_091837,TID_091837,35.4,5000,False
FID_091838,TID_091838,13.5,4828,False
FID_091839,TID_091839,1.5,5000,False
FID_091840,TID_091840,1.4,5000,False
FID_091841,TID_091841,12.1,4170,False
FID_091842,TID_091842,1.0,2902,False
FID_091843,TID_091843,2.5,1525,False
FID_091844,TID_091844,18.0,559,True
FID_091845,TID_091845,14.4,5000,False
FID_091846,TID_091846,7.3,217,True
FID_091847,TID_091847,1.0,1070,True
FID_091848,TID_091848,20.6,1604,False
FID_091849,TID_091849,7.8,5000,False
FID_091850,TID_091850,18.1,5000,False
FID_091851,TID_091851,7.9,194,False
FID_091852,TID_091852,30.9,1215,False
FID_091853,TID_091853,24.0,3156,False
FID_091854,TID_091854,5.8,896,False
FID_091855,TID_091855,14.0,3956,False
FID_091856,TID_091856,27.0,446,False
FID_091857,TID_091857,14.2,98,True
FID_091858,TID_091858,9.7,86,False
FID_091859,TID_091859,2.0,5000,False
FID_091860,TID_091860,2.7,142,False
FID_091861,TID_091861,2.9,662,False
FID_091862,TID_091862,9.8,435,False
FID_091863,TID_091863,25.4,1,False
FID_091864,TID_091864,4.2,569,False
FID_091865,TID_091865,19.0,57,False
FID_091866,TID_091866,37.8,759,False
FID_091867,TID_091867,14.7,5000,False
FID_091868,TID_091868,6.9,5000,False
FID_091869,TID_091869,13.9,224,False
FID_091870,TID_091870,5.2,3,False
FID_091871,TID_091871,17.5,5000,True
FID_091872,TID_091872,1.3,5000,False
FID_091873,TID_091873,22.3,15,False
FID_091874,TID_091874,34.0,492,True
FID_091875,TID_091875,15.4,68,False
FID_091876,TID_091876,2.1,512,False
FID_091877,TID_091877,2.4,4974,False
FID_091878,TID_091878,4.3,727,False
FID_091879,TID_091879,1.0,383,False
FID_091880,TID_091880,4.6,259,False
FID_091881,TID_091881,10.6,517,False
FID_091882,TID_091882,2.5,212,False
FID_091883,TID_091883,4.3,352,False
FID_091884,TID_091884,13.5,314,False
FID_091885,TID_091885,11.3,5000,False
FID_091886,TID_091886,33.6,1980,False
FID_091887,TID_091887,2.4,348,False
FID_091888,TID_091888,1.0,2732,True
FID_091889,TID_091889,8.3,692,False
FID_091890,TID_091890,8.1,89,False
FID_091891,TID_091891,5.8,851,False
FID_091892,TID_091892,14.7,803,False
FID_091893,TID_091893,1.8,3286,False
FID_091894,TID_091894,6.2,592,False
FID_091895,TID_091895,12.7,5000,False
FID_091896,TID_091896,37.8,4436,False
FID_091897,TID_091897,11.6,505,False
FID_091898,TID_091898,1.6,217,False
FID_091899,TID_091899,5.4,5000,False
FID_091900,TID_091900,2.4,347,False
FID_091901,TID_091901,18.1,415,False
FID_091902,TID_091902,12.3,2652,False
FID_091903,TID_091903,11.2,484,False
FID_091904,TID_091904,2.0,1547,False
FID_091905,TID_091905,3.4,1651,False
FID_091906,TID_091906,10.3,638,True
FID_091907,TID_091907,4.2,839,True
FID_091908,TID_091908,5.6,494,False
FID_091909,TID_091909,23.3,755,False
FID_091910,TID_091910,1.0,5000,False
FID_091911,TID_091911,12.0,144,True
FID_091912,TID_091912,2.3,5000,False
FID_091913,TID_091913,8.9,176,False
FID_091914,TID_091914,8.0,69,False
FID_091915,TID_091915,4.3,104,False
FID_091916,TID_091916,1.0,5000,False
FID_091917,TID_091917,3.6,941,True
FID_091918,TID_091918,6.2,204,False
FID_091919,TID_091919,2.4,5000,False
FID_091920,TID_091920,5.0,1550,False
FID_091921,TID_091921,15.2,414,False
FID_091922,TID_091922,12.2,3770,False
FID_091923,TID_091923,2.3,1217,False
FID_091924,TID_091924,14.6,391,True
FID_091925,TID_091925,10.3,5000,False
FID_091926,TID_091926,10.9,865,False
FID_091927,TID_091927,7.7,2496,False
FID_091928,TID_091928,4.1,286,False
FID_091929,TID_091929,4.5,21,False
FID_091930,TID_091930,5.3,2320,False
FID_091931,TID_091931,10.5,163,False
FID_091932,TID_091932,12.5,64,False
FID_091933,TID_091933,10.6,208,True
FID_091934,TID_091934,37.3,1340,False
FID_091935,TID_091935,3.0,5000,False
FID_091936,TID_091936,1.0,125,False
FID_091937,TID_091937,10.0,2411,False
FID_091938,TID_091938,34.1,52,False
FID_091939,TID_091939,1.9,2551,False
FID_091940,TID_091940,9.9,2942,False
FID_091941,TID_091941,18.0,5,True
FID_091942,TID_091942,7.5,2722,False
FID_091943,TID_091943,5.9,5000,False
FID_091944,TID_091944,27.4,427,False
FID_091945,TID_091945,12.6,2459,False
FID_091946,TID_091946,7.7,89,False
FID_091947,TID_091947,3.8,3852,False
FID_091948,TID_091948,8.2,636,False
FID_091949,TID_091949,1.7,5000,False
FID_091950,TID_091950,5.6,2704,False
FID_091951,TID_091951,18.4,54,True
FID_091952,TID_091952,8.2,672,False
FID_091953,TID_091953,10.7,3125,False
FID_091954,TID_091954,3.7,35,False
FID_091955,TID_091955,1.7,5000,False
FID_091956,TID_091956,4.8,2825,False
FID_091957,TID_091957,3.0,925,False
FID_091958,TID_091958,14.3,159,False
FID_091959,TID_091959,9.2,343,True
FID_091960,TID_091960,1.8,505,False
FID_091961,TID_091961,1.0,3794,False
FID_091962,TID_091962,6.7,3936,False
FID_091963,TID_091963,6.2,3052,False
FID_091964,TID_091964,4.5,65,True
FID_091965,TID_091965,2.1,630,False
FID_091966,TID_091966,1.0,1002,True
FID_091967,TID_091967,2.0,229,False
FID_091968,TID_091968,19.1,639,False
FID_091969,TID_091969,18.3,5000,False
FID_091970,TID_091970,9.5,5000,False
FID_091971,TID_091971,1.0,5000,True
FID_091972,TID_091972,8.3,60,False
FID_091973,TID_091973,18.6,4805,True
FID_091974,TID_091974,13.8,5000,False
FID_091975,TID_091975,1.2,2700,False
FID_091976,TID_091976,2.5,3474,True
FID_091977,TID_091977,5.1,562,False
FID_091978,TID_091978,12.7,5000,False
FID_091979,TID_091979,1.9,3487,False
FID_091980,TID_091980,14.4,149,True
FID_091981,TID_091981,6.8,2280,True
FID_091982,TID_091982,4.7,95,True
FID_091983,TID_091983,1.0,459,False
FID_091984,TID_091984,9.3,1646,False
FID_091985,TID_091985,28.1,804,False
FID_091986,TID_091986,11.7,1004,False
FID_091987,TID_091987,5.4,341,False
FID_091988,TID_091988,24.2,55,True
FID_091989,TID_091989,6.9,2351,False
FID_091990,TID_091990,2.8,5000,False
FID_091991,TID_091991,1.3,5000,False
FID_091992,TID_091992,4.8,5000,False
FID_091993,TID_091993,6.2,730,False
FID_091994,TID_091994,31.2,26,False
FID_091995,TID_091995,16.7,5000,False
FID_091996,TID_091996,7.4,5000,False
FID_091997,TID_091997,8.1,988,False
FID_091998,TID_091998,4.3,677,False
FID_091999,TID_091999,13.4,5000,False
FID_092000,TID_092000,11.2,5000,False
FID_092001,TID_092001,29.6,3229,False
FID_092002,TID_092002,18.4,3911,False
FID_092003,TID_092003,3.2,114,False
FID_092004,TID_092004,6.9,3547,False
FID_092005,TID_092005,9.1,778,False
FID_092006,TID_092006,1.2,57,False
FID_092007,TID_092007,4.2,225,False
FID_092008,TID_092008,9.3,2177,False
FID_092009,TID_092009,14.8,5000,True
FID_092010,TID_092010,1.1,15,False
FID_092011,TID_092011,17.4,526,False
FID_092012,TID_092012,9.4,2510,False
FID_092013,TID_092013,4.5,385,False
FID_092014,TID_092014,1.0,238,False
FID_092015,TID_092015,1.0,657,False
FID_092016,TID_092016,23.7,51,False
FID_092017,TID_092017,20.5,327,False
FID_092018,TID_092018,28.1,3159,False
FID_092019,TID_092019,1.0,1945,True
FID_092020,TID_092020,19.9,21,False
FID_092021,TID_092021,4.9,2266,False
FID_092022,TID_092022,4.3,700,True
FID_092023,TID_092023,4.1,5000,False
FID_092024,TID_092024,1.0,634,False
FID_092025,TID_092025,9.1,257,False
FID_092026,TID_092026,20.1,4049,False
FID_092027,TID_092027,2.3,106,False
FID_092028,TID_092028,9.0,759,False
FID_092029,TID_092029,39.6,294,False
FID_092030,TID_092030,20.4,14,False
FID_092031,TID_092031,1.0,384,False
FID_092032,TID_092032,20.0,5000,False
FID_092033,TID_092033,25.8,84,False
FID_092034,TID_092034,23.2,452,False
FID_092035,TID_092035,3.4,469,False
FID_092036,TID_092036,1.1,5000,False
FID_092037,TID_092037,6.5,86,True
FID_092038,TID_092038,3.9,5000,False
FID_092039,TID_092039,26.8,1924,False
FID_092040,TID_092040,18.3,2527,False
FID_092041,TID_092041,2.8,84,False
FID_092042,TID_092042,22.5,5000,False
FID_092043,TID_092043,17.8,5000,False
FID_092044,TID_092044,36.1,684,False
FID_092045,TID_092045,21.8,60,True
FID_092046,TID_092046,4.9,72,False
FID_092047,TID_092047,1.8,5000,False
FID_092048,TID_092048,1.3,2390,False
FID_092049,TID_092049,10.6,5000,False
FID_092050,TID_092050,3.3,1365,False
FID_092051,TID_092051,7.9,5000,False
FID_092052,TID_092052,2.8,5000,False
FID_092053,TID_092053,1.9,3596,False
FID_092054,TID_092054,5.0,4636,False
FID_092055,TID_092055,26.0,5000,False
FID_092056,TID_092056,1.7,1531,False
FID_092057,TID_092057,4.0,5000,False
FID_092058,TID_092058,10.2,1971,False
FID_092059,TID_092059,3.0,5000,False
FID_092060,TID_092060,8.5,3484,False
FID_092061,TID_092061,7.3,5000,False
FID_092062,TID_092062,14.2,200,False
FID_092063,TID_092063,1.0,118,True
FID_092064,TID_092064,9.9,4325,False
FID_092065,TID_092065,2.0,46,False
FID_092066,TID_092066,3.3,83,False
FID_092067,TID_092067,12.7,3817,False
FID_092068,TID_092068,1.6,1136,True
FID_092069,TID_092069,8.2,4391,False
FID_092070,TID_092070,1.0,2313,False
FID_092071,TID_092071,5.5,13,False
FID_092072,TID_092072,4.3,1403,False
FID_092073,TID_092073,8.7,213,False
FID_092074,TID_092074,9.6,5000,False
FID_092075,TID_092075,15.5,126,False
FID_092076,TID_092076,15.4,104,False
FID_092077,TID_092077,1.0,495,False
FID_092078,TID_092078,1.0,1508,True
FID_092079,TID_092079,3.2,430,False
FID_092080,TID_092080,2.1,319,False
FID_092081,TID_092081,32.7,2323,False
FID_092082,TID_092082,23.0,553,False
FID_092083,TID_092083,10.0,110,True
FID_092084,TID_092084,1.0,5000,False
FID_092085,TID_092085,12.4,2008,False
FID_092086,TID_092086,22.4,5000,False
FID_092087,TID_092087,15.9,3018,False
FID_092088,TID_092088,5.7,21,False
FID_092089,TID_092089,18.1,1944,False
FID_092090,TID_092090,5.3,1732,False
FID_092091,TID_092091,2.8,1109,False
FID_092092,TID_092092,6.5,10,True
FID_092093,TID_092093,6.6,33,True
FID_092094,TID_092094,5.3,5000,False
FID_092095,TID_092095,12.8,1485,False
FID_092096,TID_092096,1.0,613,False
FID_092097,TID_092097,1.5,1706,False
FID_092098,TID_092098,9.6,297,False
FID_092099,TID_092099,32.5,1431,False
FID_092100,TID_092100,7.0,5000,False
FID_092101,TID_092101,4.6,58,False
FID_092102,TID_092102,5.7,1337,False
FID_092103,TID_092103,10.8,5000,False
FID_092104,TID_092104,3.7,1951,True
FID_092105,TID_092105,29.4,1550,False
FID_092106,TID_092106,7.3,5000,False
FID_092107,TID_092107,1.8,1094,False
FID_092108,TID_092108,31.7,975,False
FID_092109,TID_092109,2.0,436,False
FID_092110,TID_092110,4.3,2926,False
FID_092111,TID_092111,34.2,521,False
FID_092112,TID_092112,9.4,2049,False
FID_092113,TID_092113,9.1,5000,False
FID_092114,TID_092114,2.9,4962,False
FID_092115,TID_092115,2.1,10,False
FID_092116,TID_092116,10.5,5000,True
FID_092117,TID_092117,3.2,2950,False
FID_092118,TID_092118,28.1,1674,False
FID_092119,TID_092119,21.8,2894,False
FID_092120,TID_092120,14.2,128,False
FID_092121,TID_092121,16.0,31,False
FID_092122,TID_092122,7.9,407,False
FID_092123,TID_092123,7.3,514,False
FID_092124,TID_092124,7.9,5000,False
FID_092125,TID_092125,22.0,432,False
FID_092126,TID_092126,23.7,226,False
FID_092127,TID_092127,30.6,5000,False
FID_092128,TID_092128,1.0,5000,False
FID_092129,TID_092129,1.9,5000,True
FID_092130,TID_092130,3.3,5000,False
FID_092131,TID_092131,5.7,5000,True
FID_092132,TID_092132,1.9,1753,False
FID_092133,TID_092133,35.5,24,False
FID_092134,TID_092134,9.6,2506,False
FID_092135,TID_092135,2.8,5000,False
FID_092136,TID_092136,23.4,4832,False
FID_092137,TID_092137,10.9,392,False
FID_092138,TID_092138,6.8,269,True
FID_092139,TID_092139,10.7,1288,False
FID_092140,TID_092140,30.1,5000,False
FID_092141,TID_092141,4.2,76,False
FID_092142,TID_092142,23.7,5000,False
FID_092143,TID_092143,14.5,4480,False
FID_092144,TID_092144,3.1,267,False
FID_092145,TID_092145,14.1,1348,True
FID_092146,TID_092146,14.7,717,False
FID_092147,TID_092147,5.4,5000,False
FID_092148,TID_092148,20.6,5000,True
FID_092149,TID_092149,18.9,409,False
FID_092150,TID_092150,15.3,5000,False
FID_092151,TID_092151,17.5,505,False
FID_092152,TID_092152,1.0,1812,False
FID_092153,TID_092153,16.2,271,True
FID_092154,TID_092154,9.3,3689,False
FID_092155,TID_092155,5.1,401,False
FID_092156,TID_092156,4.1,808,True
FID_092157,TID_092157,16.4,1768,False
FID_092158,TID_092158,2.4,6,True
FID_092159,TID_092159,13.0,422,False
FID_092160,TID_092160,14.6,643,True
FID_092161,TID_092161,2.5,20,False
FID_092162,TID_092162,11.2,143,False
FID_092163,TID_092163,17.5,41,False
FID_092164,TID_092164,5.0,5000,False
FID_092165,TID_092165,21.2,5000,False
FID_092166,TID_092166,7.4,2728,False
FID_092167,TID_092167,15.9,16,False
FID_092168,TID_092168,19.8,3907,False
FID_092169,TID_092169,1.3,20,False
FID_092170,TID_092170,7.7,4807,True
FID_092171,TID_092171,1.0,5000,False
FID_092172,TID_092172,2.0,210,False
FID_092173,TID_092173,1.0,29,True
FID_092174,TID_092174,15.3,1790,False
FID_092175,TID_092175,1.4,5000,True
FID_092176,TID_092176,1.0,222,False
FID_092177,TID_092177,4.2,208,False
FID_092178,TID_092178,24.7,5000,False
FID_092179,TID_092179,14.5,765,False
FID_092180,TID_092180,19.7,1788,False
FID_092181,TID_092181,26.6,581,False
FID_092182,TID_092182,46.5,3889,True
FID_092183,TID_092183,11.0,747,False
FID_092184,TID_092184,24.5,2954,False
FID_092185,TID_092185,2.1,577,False
FID_092186,TID_092186,26.5,809,False
FID_092187,TID_092187,1.0,113,False
FID_092188,TID_092188,3.5,1775,False
FID_092189,TID_092189,9.1,4704,False
FID_092190,TID_092190,30.9,154,False
FID_092191,TID_092191,36.8,2045,False
FID_092192,TID_092192,1.7,92,False
FID_092193,TID_092193,2.7,1850,False
FID_092194,TID_092194,7.9,1190,False
FID_092195,TID_092195,22.7,834,False
FID_092196,TID_092196,14.7,143,False
FID_092197,TID_092197,3.9,372,False
FID_092198,TID_092198,5.9,38,True
FID_092199,TID_092199,28.6,274,False
FID_092200,TID_092200,1.8,4,True
FID_092201,TID_092201,9.6,606,False
FID_092202,TID_092202,1.9,1643,True
FID_092203,TID_092203,17.6,983,False
FID_092204,TID_092204,3.9,4754,False
FID_092205,TID_092205,15.4,269,False
FID_092206,TID_092206,22.7,384,True
FID_092207,TID_092207,2.7,5000,False
FID_092208,TID_092208,19.8,290,False
FID_092209,TID_092209,1.0,1995,False
FID_092210,TID_092210,2.1,764,False
FID_092211,TID_092211,8.5,5000,False
FID_092212,TID_092212,5.1,679,False
FID_092213,TID_092213,6.8,4856,False
FID_092214,TID_092214,1.0,720,False
FID_092215,TID_092215,1.4,1058,False
FID_092216,TID_092216,1.0,482,False
FID_092217,TID_092217,11.6,1513,False
FID_092218,TID_092218,11.0,5000,False
FID_092219,TID_092219,1.0,695,False
FID_092220,TID_092220,1.3,566,False
FID_092221,TID_092221,7.3,5000,False
FID_092222,TID_092222,3.3,183,False
FID_092223,TID_092223,2.1,4780,False
FID_092224,TID_092224,31.8,5000,True
FID_092225,TID_092225,1.0,3927,False
FID_092226,TID_092226,28.7,211,False
FID_092227,TID_092227,22.3,655,False
FID_092228,TID_092228,7.4,357,False
FID_092229,TID_092229,15.3,132,False
FID_092230,TID_092230,2.3,2724,False
FID_092231,TID_092231,11.0,774,False
FID_092232,TID_092232,1.5,5000,False
FID_092233,TID_092233,2.5,1725,False
FID_092234,TID_092234,16.9,4494,False
FID_092235,TID_092235,28.4,352,True
FID_092236,TID_092236,14.9,133,True
FID_092237,TID_092237,14.6,384,False
FID_092238,TID_092238,21.1,404,True
FID_092239,TID_092239,1.0,1208,True
FID_092240,TID_092240,5.0,1059,False
FID_092241,TID_092241,16.2,5000,False
FID_092242,TID_092242,16.9,5000,True
FID_092243,TID_092243,1.4,1127,False
FID_092244,TID_092244,4.4,351,False
FID_092245,TID_092245,1.0,2549,False
FID_092246,TID_092246,5.5,68,False
FID_092247,TID_092247,29.7,2141,False
FID_092248,TID_092248,11.1,208,False
FID_092249,TID_092249,4.5,3471,False
FID_092250,TID_092250,3.2,2060,False
FID_092251,TID_092251,9.9,5000,False
FID_092252,TID_092252,4.5,343,False
FID_092253,TID_092253,1.0,47,False
FID_092254,TID_092254,3.7,336,True
FID_092255,TID_092255,7.7,31,False
FID_092256,TID_092256,24.7,798,False
FID_092257,TID_092257,40.5,1488,False
FID_092258,TID_092258,3.5,5000,False
FID_092259,TID_092259,4.3,1663,True
FID_092260,TID_092260,4.8,5000,False
FID_092261,TID_092261,1.4,258,False
FID_092262,TID_092262,2.3,262,False
FID_092263,TID_092263,1.0,5000,False
FID_092264,TID_092264,24.2,3536,False
FID_092265,TID_092265,3.3,392,True
FID_092266,TID_092266,2.0,25,False
FID_092267,TID_092267,6.4,746,False
FID_092268,TID_092268,6.3,5000,False
FID_092269,TID_092269,8.8,1749,True
FID_092270,TID_092270,5.2,355,False
FID_092271,TID_092271,3.4,5000,False
FID_092272,TID_092272,6.4,3220,False
FID_092273,TID_092273,5.3,3009,False
FID_092274,TID_092274,6.6,5000,False
FID_092275,TID_092275,4.8,2776,False
FID_092276,TID_092276,13.3,4567,False
FID_092277,TID_092277,14.2,175,False
FID_092278,TID_092278,38.9,53,False
FID_092279,TID_092279,15.4,639,False
FID_092280,TID_092280,16.9,991,False
FID_092281,TID_092281,12.6,832,False
FID_092282,TID_092282,21.4,373,False
FID_092283,TID_092283,3.0,3375,False
FID_092284,TID_092284,8.4,5000,False
FID_092285,TID_092285,22.7,55,False
FID_092286,TID_092286,48.4,118,False
FID_092287,TID_092287,1.3,270,False
FID_092288,TID_092288,2.4,5000,False
FID_092289,TID_092289,20.0,53,False
FID_092290,TID_092290,3.1,3631,False
FID_092291,TID_092291,19.2,831,False
FID_092292,TID_092292,3.7,1208,False
FID_092293,TID_092293,17.4,422,False
FID_092294,TID_092294,15.8,3173,True
FID_092295,TID_092295,1.0,426,False
FID_092296,TID_092296,1.0,2269,True
FID_092297,TID_092297,11.4,266,False
FID_092298,TID_092298,5.8,3518,False
FID_092299,TID_092299,20.7,566,False
FID_092300,TID_092300,3.2,5000,False
FID_092301,TID_092301,23.0,810,False
FID_092302,TID_092302,22.8,2557,False
FID_092303,TID_092303,24.4,1952,False
FID_092304,TID_092304,3.9,20,False
FID_092305,TID_092305,10.5,45,False
FID_092306,TID_092306,6.3,2203,False
FID_092307,TID_092307,1.8,410,False
FID_092308,TID_092308,26.6,210,True
FID_092309,TID_092309,1.0,280,True
FID_092310,TID_092310,7.4,2654,False
FID_092311,TID_092311,2.9,534,False
FID_092312,TID_092312,2.6,587,False
FID_092313,TID_092313,7.7,609,False
FID_092314,TID_092314,5.5,5000,False
FID_092315,TID_092315,6.3,5000,False
FID_092316,TID_092316,24.0,379,False
FID_092317,TID_092317,1.2,5000,False
