Blocked_ID,Block_Type,Reason_Code,Expiration_Date,Source_System
UID_84760,USER_ID,HARD_FRAUD,2026-04-01,ML Decision
UID_51878,USER_ID,SANCTIONS,2026-06-07,ML Decision
UID_85558,USER_ID,VELOCITY_BREACH,2026-01-18,ML Decision
MID_2071,MERCHANT_ID,SPOOFING,2028-03-03,Manual Review
100.203.147.28,IP_ADDRESS,HARD_FRAUD,2027-09-21,ML Decision
MID_2859,MERCHANT_ID,HARD_FRAUD,2027-06-05,Manual Review
207.170.228.224,IP_ADDRESS,SANCTIONS,2027-04-11,Compliance
UID_38072,USER_ID,HARD_FRAUD,2026-04-16,External Feed
241.172.118.2,IP_ADDRESS,SPOOFING,2025-11-30,ML Decision
UID_10539,USER_ID,SPOOFING,2026-07-12,External Feed
UID_96623,USER_ID,SANCTIONS,2026-12-15,Manual Review
34.47.31.57,IP_ADDRESS,WATCHLIST,2028-07-16,ML Decision
MID_8012,MERCHANT_ID,HARD_FRAUD,2027-07-04,ML Decision
UID_62907,USER_ID,HARD_FRAUD,2027-01-14,Manual Review
ACC_953279,ACCOUNT_ID,HARD_FRAUD,2027-03-15,ML Decision
UID_45457,USER_ID,HARD_FRAUD,2027-08-22,External Feed
ACC_373820,ACCOUNT_ID,SPOOFING,2028-01-10,ML Decision
ACC_201325,ACCOUNT_ID,SPOOFING,2026-07-09,Compliance
UID_37663,USER_ID,SANCTIONS,2027-10-31,ML Decision
ACC_841858,ACCOUNT_ID,HARD_FRAUD,2027-06-23,ML Decision
ACC_655778,ACCOUNT_ID,HARD_FRAUD,2027-01-04,ML Decision
80.182.214.51,IP_ADDRESS,WATCHLIST,2025-12-10,ML Decision
53.45.156.125,IP_ADDRESS,SANCTIONS,2027-05-21,ML Decision
UID_53938,USER_ID,SPOOFING,2025-11-05,ML Decision
ACC_196199,ACCOUNT_ID,VELOCITY_BREACH,2026-03-01,ML Decision
UID_12905,USER_ID,SPOOFING,2026-06-30,Compliance
ACC_521577,ACCOUNT_ID,WATCHLIST,2027-02-21,ML Decision
MID_5624,MERCHANT_ID,HARD_FRAUD,2026-04-14,ML Decision
CARD_093541,CARD_HASH,VELOCITY_BREACH,2026-02-10,ML Decision
UID_93805,USER_ID,SPOOFING,2027-04-02,ML Decision
UID_17222,USER_ID,SPOOFING,2028-06-18,External Feed
MID_1409,MERCHANT_ID,VELOCITY_BREACH,2027-06-29,Manual Review
26.198.241.194,IP_ADDRESS,HARD_FRAUD,2024-11-09,ML Decision
4.124.53.125,IP_ADDRESS,SANCTIONS,2028-04-24,External Feed
UID_42609,USER_ID,HARD_FRAUD,2028-04-25,ML Decision
137.52.112.193,IP_ADDRESS,HARD_FRAUD,2025-11-20,Manual Review
UID_19175,USER_ID,VELOCITY_BREACH,2028-07-13,Manual Review
MID_3609,MERCHANT_ID,WATCHLIST,2028-03-18,Compliance
131.102.240.52,IP_ADDRESS,SANCTIONS,2026-09-07,ML Decision
CARD_093552,CARD_HASH,SPOOFING,2026-12-08,ML Decision
ACC_370784,ACCOUNT_ID,SPOOFING,2028-07-09,ML Decision
MID_5670,MERCHANT_ID,SANCTIONS,2028-07-05,Compliance
CARD_093555,CARD_HASH,SPOOFING,2027-05-22,External Feed
CARD_093556,CARD_HASH,SANCTIONS,2027-02-03,ML Decision
CARD_093557,CARD_HASH,WATCHLIST,2027-08-18,External Feed
ACC_893694,ACCOUNT_ID,HARD_FRAUD,2027-04-04,Compliance
ACC_629915,ACCOUNT_ID,HARD_FRAUD,2027-06-08,Compliance
UID_17935,USER_ID,SPOOFING,2026-10-08,Manual Review
132.51.45.191,IP_ADDRESS,SPOOFING,2026-03-24,ML Decision
UID_55445,USER_ID,SANCTIONS,2028-05-01,External Feed
CARD_093563,CARD_HASH,SPOOFING,2027-05-15,Manual Review
UID_35960,USER_ID,SPOOFING,2026-12-14,Compliance
92.178.132.242,IP_ADDRESS,SPOOFING,2028-09-30,Manual Review
ACC_906106,ACCOUNT_ID,HARD_FRAUD,2025-11-04,External Feed
CARD_093567,CARD_HASH,WATCHLIST,2027-01-09,External Feed
CARD_093568,CARD_HASH,HARD_FRAUD,2026-05-31,Manual Review
ACC_729448,ACCOUNT_ID,SPOOFING,2027-04-17,Manual Review
CARD_093570,CARD_HASH,HARD_FRAUD,2026-12-20,Manual Review
18.30.104.61,IP_ADDRESS,SPOOFING,2027-05-03,ML Decision
95.129.210.160,IP_ADDRESS,SPOOFING,2028-10-11,Compliance
CARD_093573,CARD_HASH,HARD_FRAUD,2028-01-23,ML Decision
ACC_469879,ACCOUNT_ID,SANCTIONS,2028-06-14,Compliance
137.83.119.1,IP_ADDRESS,VELOCITY_BREACH,2028-08-30,ML Decision
26.19.235.95,IP_ADDRESS,HARD_FRAUD,2027-09-11,Manual Review
ACC_228257,ACCOUNT_ID,HARD_FRAUD,2027-03-03,ML Decision
ACC_899819,ACCOUNT_ID,HARD_FRAUD,2026-10-02,ML Decision
UID_33021,USER_ID,SPOOFING,2026-03-12,External Feed
UID_89946,USER_ID,HARD_FRAUD,2026-04-19,Manual Review
UID_20434,USER_ID,HARD_FRAUD,2026-09-03,Manual Review
ACC_881682,ACCOUNT_ID,SANCTIONS,2026-11-04,Manual Review
UID_61199,USER_ID,WATCHLIST,2025-05-06,Compliance
228.31.108.73,IP_ADDRESS,SANCTIONS,2028-04-15,External Feed
CARD_093585,CARD_HASH,WATCHLIST,2028-09-04,ML Decision
ACC_363819,ACCOUNT_ID,SPOOFING,2027-03-20,Manual Review
UID_91520,USER_ID,HARD_FRAUD,2028-02-26,Manual Review
UID_11355,USER_ID,SPOOFING,2027-12-30,Manual Review
214.225.224.89,IP_ADDRESS,SANCTIONS,2025-02-04,ML Decision
208.153.77.159,IP_ADDRESS,SPOOFING,2027-04-09,ML Decision
CARD_093591,CARD_HASH,HARD_FRAUD,2028-07-06,Compliance
UID_16877,USER_ID,SPOOFING,2028-06-29,External Feed
ACC_940238,ACCOUNT_ID,HARD_FRAUD,2026-01-27,External Feed
CARD_093594,CARD_HASH,VELOCITY_BREACH,2026-11-19,Manual Review
UID_50205,USER_ID,VELOCITY_BREACH,2027-09-15,Manual Review
UID_65388,USER_ID,WATCHLIST,2028-01-12,External Feed
UID_33389,USER_ID,VELOCITY_BREACH,2026-05-28,ML Decision
13.105.218.125,IP_ADDRESS,VELOCITY_BREACH,2028-06-07,ML Decision
ACC_952736,ACCOUNT_ID,SPOOFING,2028-03-17,Manual Review
ACC_197580,ACCOUNT_ID,HARD_FRAUD,2027-10-14,ML Decision
CARD_093601,CARD_HASH,HARD_FRAUD,2028-03-05,External Feed
UID_76649,USER_ID,WATCHLIST,2027-11-16,ML Decision
ACC_556767,ACCOUNT_ID,WATCHLIST,2028-08-09,Manual Review
CARD_093604,CARD_HASH,VELOCITY_BREACH,2027-03-10,ML Decision
UID_15135,USER_ID,WATCHLIST,2027-11-11,ML Decision
ACC_264462,ACCOUNT_ID,SPOOFING,2026-07-07,ML Decision
UID_63185,USER_ID,HARD_FRAUD,2027-09-11,ML Decision
CARD_093608,CARD_HASH,SANCTIONS,2027-06-19,ML Decision
UID_89403,USER_ID,SANCTIONS,2026-03-28,ML Decision
UID_88647,USER_ID,HARD_FRAUD,2027-12-16,External Feed
58.182.164.1,IP_ADDRESS,SPOOFING,2027-12-08,ML Decision
UID_24505,USER_ID,HARD_FRAUD,2027-05-11,ML Decision
43.184.180.25,IP_ADDRESS,SPOOFING,2027-08-31,ML Decision
ACC_567273,ACCOUNT_ID,HARD_FRAUD,2026-05-14,Manual Review
211.34.89.222,IP_ADDRESS,HARD_FRAUD,2026-01-25,External Feed
UID_38269,USER_ID,VELOCITY_BREACH,2028-09-19,ML Decision
208.74.254.97,IP_ADDRESS,SANCTIONS,2027-02-03,ML Decision
ACC_667695,ACCOUNT_ID,WATCHLIST,2027-01-12,External Feed
MID_4791,MERCHANT_ID,SPOOFING,2028-03-14,Compliance
68.204.191.226,IP_ADDRESS,VELOCITY_BREACH,2028-05-04,ML Decision
UID_13712,USER_ID,HARD_FRAUD,2028-05-05,Manual Review
UID_43255,USER_ID,SANCTIONS,2026-01-02,External Feed
11.80.32.67,IP_ADDRESS,SPOOFING,2026-03-01,External Feed
UID_13304,USER_ID,SPOOFING,2027-09-19,ML Decision
ACC_192716,ACCOUNT_ID,VELOCITY_BREACH,2025-11-15,Manual Review
97.32.184.244,IP_ADDRESS,SPOOFING,2026-03-23,Compliance
ACC_180534,ACCOUNT_ID,HARD_FRAUD,2028-07-17,ML Decision
ACC_404805,ACCOUNT_ID,VELOCITY_BREACH,2028-06-28,External Feed
UID_45966,USER_ID,SANCTIONS,2027-02-05,ML Decision
MID_2543,MERCHANT_ID,HARD_FRAUD,2026-05-19,Manual Review
ACC_608913,ACCOUNT_ID,WATCHLIST,2028-06-10,Manual Review
200.148.196.72,IP_ADDRESS,HARD_FRAUD,2028-06-02,ML Decision
CARD_093633,CARD_HASH,VELOCITY_BREACH,2026-02-12,Compliance
183.252.41.143,IP_ADDRESS,VELOCITY_BREACH,2027-03-04,Manual Review
115.97.96.159,IP_ADDRESS,HARD_FRAUD,2027-04-14,External Feed
59.244.249.77,IP_ADDRESS,SPOOFING,2026-11-08,Compliance
UID_21601,USER_ID,HARD_FRAUD,2027-06-11,Manual Review
ACC_803869,ACCOUNT_ID,HARD_FRAUD,2026-10-05,External Feed
ACC_181031,ACCOUNT_ID,WATCHLIST,2026-08-12,ML Decision
ACC_659351,ACCOUNT_ID,SPOOFING,2025-11-14,External Feed
17.253.94.215,IP_ADDRESS,HARD_FRAUD,2026-05-19,ML Decision
UID_42058,USER_ID,SPOOFING,2027-11-12,Compliance
ACC_542107,ACCOUNT_ID,VELOCITY_BREACH,2025-09-28,External Feed
ACC_358092,ACCOUNT_ID,HARD_FRAUD,2026-09-16,Manual Review
223.102.237.93,IP_ADDRESS,HARD_FRAUD,2025-04-06,ML Decision
ACC_706837,ACCOUNT_ID,HARD_FRAUD,2026-05-21,ML Decision
MID_5885,MERCHANT_ID,WATCHLIST,2026-01-26,ML Decision
153.177.113.141,IP_ADDRESS,HARD_FRAUD,2026-10-15,Manual Review
ACC_963054,ACCOUNT_ID,SANCTIONS,2025-12-11,ML Decision
185.212.51.90,IP_ADDRESS,SPOOFING,2025-04-15,ML Decision
UID_76672,USER_ID,HARD_FRAUD,2025-12-24,Manual Review
MID_4741,MERCHANT_ID,SPOOFING,2027-08-08,External Feed
CARD_093653,CARD_HASH,HARD_FRAUD,2026-04-24,Compliance
CARD_093654,CARD_HASH,HARD_FRAUD,2028-07-27,ML Decision
CARD_093655,CARD_HASH,WATCHLIST,2026-05-27,ML Decision
243.128.35.118,IP_ADDRESS,SPOOFING,2027-10-27,ML Decision
MID_6351,MERCHANT_ID,SPOOFING,2026-11-17,Manual Review
134.138.109.206,IP_ADDRESS,HARD_FRAUD,2027-08-30,Manual Review
ACC_126138,ACCOUNT_ID,SPOOFING,2027-12-09,ML Decision
ACC_168524,ACCOUNT_ID,HARD_FRAUD,2027-03-16,External Feed
UID_24789,USER_ID,WATCHLIST,2026-09-05,ML Decision
UID_62444,USER_ID,HARD_FRAUD,2027-09-16,Manual Review
142.124.14.117,IP_ADDRESS,SPOOFING,2028-04-26,ML Decision
CARD_093664,CARD_HASH,HARD_FRAUD,2027-05-11,Compliance
ACC_349460,ACCOUNT_ID,SPOOFING,2026-10-20,External Feed
MID_8040,MERCHANT_ID,VELOCITY_BREACH,2028-03-26,ML Decision
ACC_450544,ACCOUNT_ID,SPOOFING,2027-04-26,External Feed
199.35.85.12,IP_ADDRESS,VELOCITY_BREACH,2027-06-05,ML Decision
MID_8588,MERCHANT_ID,VELOCITY_BREACH,2027-12-07,ML Decision
ACC_507816,ACCOUNT_ID,SANCTIONS,2028-01-27,Manual Review
UID_52199,USER_ID,SPOOFING,2028-06-09,Manual Review
UID_25196,USER_ID,SPOOFING,2028-05-05,ML Decision
UID_77240,USER_ID,VELOCITY_BREACH,2027-04-11,Manual Review
42.129.165.122,IP_ADDRESS,HARD_FRAUD,2028-02-15,ML Decision
CARD_093675,CARD_HASH,SANCTIONS,2028-10-17,Manual Review
UID_53388,USER_ID,HARD_FRAUD,2027-11-21,Manual Review
ACC_733310,ACCOUNT_ID,HARD_FRAUD,2027-10-06,ML Decision
CARD_093678,CARD_HASH,SPOOFING,2026-04-12,Compliance
ACC_461771,ACCOUNT_ID,HARD_FRAUD,2026-09-17,Compliance
108.38.229.168,IP_ADDRESS,SANCTIONS,2028-07-16,Manual Review
MID_6610,MERCHANT_ID,WATCHLIST,2027-09-27,External Feed
ACC_891356,ACCOUNT_ID,HARD_FRAUD,2025-11-13,ML Decision
UID_96082,USER_ID,SPOOFING,2028-10-17,Manual Review
57.44.181.62,IP_ADDRESS,SPOOFING,2026-06-01,Manual Review
MID_3030,MERCHANT_ID,HARD_FRAUD,2025-08-23,ML Decision
ACC_969367,ACCOUNT_ID,SANCTIONS,2024-11-01,Manual Review
MID_8158,MERCHANT_ID,SPOOFING,2027-07-25,ML Decision
UID_69235,USER_ID,VELOCITY_BREACH,2026-08-24,Manual Review
UID_30543,USER_ID,HARD_FRAUD,2028-02-22,ML Decision
CARD_093690,CARD_HASH,HARD_FRAUD,2026-11-15,ML Decision
MID_4592,MERCHANT_ID,HARD_FRAUD,2027-08-29,ML Decision
UID_39040,USER_ID,SPOOFING,2025-12-02,External Feed
27.251.138.143,IP_ADDRESS,HARD_FRAUD,2025-12-20,ML Decision
ACC_498034,ACCOUNT_ID,HARD_FRAUD,2026-10-01,ML Decision
UID_61581,USER_ID,HARD_FRAUD,2027-03-22,Manual Review
UID_78307,USER_ID,SPOOFING,2025-11-26,External Feed
CARD_093697,CARD_HASH,SPOOFING,2027-11-27,ML Decision
MID_7687,MERCHANT_ID,VELOCITY_BREACH,2026-10-18,ML Decision
ACC_241689,ACCOUNT_ID,WATCHLIST,2026-09-15,External Feed
CARD_093700,CARD_HASH,HARD_FRAUD,2026-10-27,Manual Review
ACC_821923,ACCOUNT_ID,SPOOFING,2027-04-15,Compliance
MID_8194,MERCHANT_ID,WATCHLIST,2027-12-18,External Feed
ACC_132022,ACCOUNT_ID,VELOCITY_BREACH,2028-07-23,Manual Review
UID_14939,USER_ID,SANCTIONS,2028-04-04,Manual Review
ACC_865502,ACCOUNT_ID,SANCTIONS,2027-06-22,Manual Review
MID_5347,MERCHANT_ID,SANCTIONS,2027-11-30,ML Decision
232.56.58.235,IP_ADDRESS,WATCHLIST,2026-02-14,External Feed
ACC_348569,ACCOUNT_ID,HARD_FRAUD,2028-03-22,External Feed
MID_4168,MERCHANT_ID,SANCTIONS,2026-04-18,Compliance
UID_86887,USER_ID,SPOOFING,2027-07-03,Manual Review
ACC_823446,ACCOUNT_ID,HARD_FRAUD,2027-08-31,Compliance
UID_22119,USER_ID,SPOOFING,2025-11-10,External Feed
ACC_561549,ACCOUNT_ID,SANCTIONS,2027-11-14,External Feed
ACC_352050,ACCOUNT_ID,HARD_FRAUD,2027-02-03,Manual Review
ACC_266201,ACCOUNT_ID,SPOOFING,2027-06-01,Manual Review
ACC_579361,ACCOUNT_ID,HARD_FRAUD,2027-03-07,Manual Review
ACC_551656,ACCOUNT_ID,HARD_FRAUD,2025-12-12,Manual Review
213.144.68.148,IP_ADDRESS,HARD_FRAUD,2026-04-05,ML Decision
ACC_553663,ACCOUNT_ID,HARD_FRAUD,2028-08-28,ML Decision
UID_83235,USER_ID,HARD_FRAUD,2026-04-03,External Feed
141.20.223.25,IP_ADDRESS,WATCHLIST,2028-01-17,Compliance
CARD_093722,CARD_HASH,HARD_FRAUD,2028-05-10,Compliance
ACC_181358,ACCOUNT_ID,VELOCITY_BREACH,2028-10-05,ML Decision
UID_11389,USER_ID,SPOOFING,2028-04-19,Manual Review
ACC_795263,ACCOUNT_ID,VELOCITY_BREACH,2027-06-17,Compliance
UID_72770,USER_ID,HARD_FRAUD,2026-07-11,External Feed
CARD_093727,CARD_HASH,WATCHLIST,2027-05-20,External Feed
CARD_093728,CARD_HASH,WATCHLIST,2027-08-19,ML Decision
58.240.244.179,IP_ADDRESS,SPOOFING,2028-05-28,Manual Review
UID_35273,USER_ID,HARD_FRAUD,2028-05-09,Manual Review
UID_46222,USER_ID,VELOCITY_BREACH,2028-03-11,ML Decision
UID_40858,USER_ID,SPOOFING,2026-08-08,Manual Review
156.198.84.227,IP_ADDRESS,SPOOFING,2025-12-20,ML Decision
UID_60659,USER_ID,HARD_FRAUD,2028-07-06,ML Decision
MID_6478,MERCHANT_ID,SPOOFING,2027-09-20,ML Decision
UID_41906,USER_ID,VELOCITY_BREACH,2028-06-30,External Feed
CARD_093737,CARD_HASH,VELOCITY_BREACH,2026-03-07,Manual Review
ACC_980661,ACCOUNT_ID,HARD_FRAUD,2027-03-11,External Feed
ACC_631071,ACCOUNT_ID,SPOOFING,2027-08-16,Manual Review
MID_3804,MERCHANT_ID,HARD_FRAUD,2028-09-06,External Feed
120.202.104.153,IP_ADDRESS,HARD_FRAUD,2028-01-08,Compliance
113.64.8.212,IP_ADDRESS,SPOOFING,2026-05-28,ML Decision
ACC_824799,ACCOUNT_ID,HARD_FRAUD,2027-03-15,External Feed
CARD_093744,CARD_HASH,WATCHLIST,2027-06-16,Manual Review
39.4.3.141,IP_ADDRESS,SPOOFING,2026-04-04,Compliance
237.46.112.40,IP_ADDRESS,SANCTIONS,2027-11-25,Manual Review
73.112.99.41,IP_ADDRESS,SPOOFING,2024-12-15,Manual Review
ACC_565436,ACCOUNT_ID,HARD_FRAUD,2026-05-16,ML Decision
UID_20078,USER_ID,SPOOFING,2028-04-06,Manual Review
CARD_093750,CARD_HASH,SANCTIONS,2027-11-16,Manual Review
UID_25184,USER_ID,HARD_FRAUD,2025-11-11,ML Decision
CARD_093752,CARD_HASH,SANCTIONS,2027-10-13,External Feed
ACC_582817,ACCOUNT_ID,SPOOFING,2028-02-08,External Feed
UID_64553,USER_ID,HARD_FRAUD,2027-01-02,ML Decision
UID_32164,USER_ID,WATCHLIST,2026-10-27,ML Decision
UID_69206,USER_ID,HARD_FRAUD,2028-01-06,Compliance
MID_2895,MERCHANT_ID,WATCHLIST,2027-08-20,ML Decision
MID_7145,MERCHANT_ID,SPOOFING,2026-12-03,Manual Review
UID_78584,USER_ID,SANCTIONS,2027-07-18,Manual Review
ACC_272405,ACCOUNT_ID,WATCHLIST,2026-06-19,External Feed
ACC_873386,ACCOUNT_ID,SPOOFING,2026-11-25,Manual Review
UID_74918,USER_ID,SPOOFING,2025-04-30,Manual Review
UID_84650,USER_ID,HARD_FRAUD,2026-07-03,Manual Review
ACC_621420,ACCOUNT_ID,WATCHLIST,2025-05-27,External Feed
MID_3755,MERCHANT_ID,SPOOFING,2026-11-18,ML Decision
ACC_310180,ACCOUNT_ID,HARD_FRAUD,2025-11-04,Compliance
ACC_428230,ACCOUNT_ID,HARD_FRAUD,2025-08-02,External Feed
CARD_093768,CARD_HASH,SPOOFING,2026-09-30,ML Decision
CARD_093769,CARD_HASH,SANCTIONS,2026-11-13,External Feed
95.233.175.203,IP_ADDRESS,WATCHLIST,2026-01-30,External Feed
10.50.210.162,IP_ADDRESS,SPOOFING,2026-08-01,External Feed
UID_75053,USER_ID,VELOCITY_BREACH,2024-12-26,External Feed
ACC_127210,ACCOUNT_ID,HARD_FRAUD,2028-10-05,Manual Review
UID_46987,USER_ID,VELOCITY_BREACH,2027-06-25,ML Decision
ACC_785308,ACCOUNT_ID,SANCTIONS,2027-07-13,ML Decision
UID_30232,USER_ID,SPOOFING,2027-11-02,ML Decision
UID_35524,USER_ID,HARD_FRAUD,2028-03-02,ML Decision
ACC_732563,ACCOUNT_ID,HARD_FRAUD,2028-06-06,Compliance
MID_5162,MERCHANT_ID,HARD_FRAUD,2027-08-11,ML Decision
MID_9826,MERCHANT_ID,SPOOFING,2027-02-28,ML Decision
ACC_487476,ACCOUNT_ID,HARD_FRAUD,2027-12-13,Manual Review
UID_90323,USER_ID,SPOOFING,2027-01-12,External Feed
191.128.145.140,IP_ADDRESS,HARD_FRAUD,2028-08-22,ML Decision
229.66.128.98,IP_ADDRESS,SPOOFING,2025-10-29,ML Decision
ACC_842522,ACCOUNT_ID,WATCHLIST,2027-07-20,Manual Review
UID_45887,USER_ID,WATCHLIST,2027-05-26,ML Decision
UID_64898,USER_ID,SANCTIONS,2027-05-13,Compliance
UID_41030,USER_ID,VELOCITY_BREACH,2027-12-14,ML Decision
UID_80275,USER_ID,SPOOFING,2028-01-13,External Feed
UID_34325,USER_ID,SPOOFING,2027-02-16,External Feed
151.155.191.7,IP_ADDRESS,HARD_FRAUD,2026-12-16,ML Decision
ACC_512158,ACCOUNT_ID,HARD_FRAUD,2027-01-17,External Feed
CARD_093793,CARD_HASH,HARD_FRAUD,2028-08-05,Manual Review
183.58.175.184,IP_ADDRESS,HARD_FRAUD,2027-12-07,ML Decision
192.55.118.204,IP_ADDRESS,HARD_FRAUD,2028-09-30,Compliance
159.218.129.112,IP_ADDRESS,HARD_FRAUD,2027-09-30,ML Decision
ACC_651291,ACCOUNT_ID,HARD_FRAUD,2027-11-23,External Feed
UID_39678,USER_ID,VELOCITY_BREACH,2027-03-03,ML Decision
ACC_456339,ACCOUNT_ID,WATCHLIST,2027-01-30,ML Decision
MID_7316,MERCHANT_ID,HARD_FRAUD,2028-06-17,Compliance
14.171.103.75,IP_ADDRESS,WATCHLIST,2027-10-16,Manual Review
MID_3501,MERCHANT_ID,SPOOFING,2027-02-05,Compliance
UID_74420,USER_ID,HARD_FRAUD,2027-08-28,ML Decision
CARD_093804,CARD_HASH,SPOOFING,2027-01-28,External Feed
ACC_295532,ACCOUNT_ID,WATCHLIST,2028-01-12,External Feed
196.212.143.199,IP_ADDRESS,WATCHLIST,2026-07-04,Manual Review
UID_53869,USER_ID,SANCTIONS,2028-04-16,Compliance
48.232.139.75,IP_ADDRESS,SANCTIONS,2028-07-19,Compliance
CARD_093809,CARD_HASH,SANCTIONS,2025-12-22,ML Decision
149.222.168.137,IP_ADDRESS,HARD_FRAUD,2027-08-08,Manual Review
UID_45121,USER_ID,WATCHLIST,2027-05-11,ML Decision
UID_94149,USER_ID,SPOOFING,2026-05-04,ML Decision
UID_44625,USER_ID,SPOOFING,2026-02-09,External Feed
UID_78937,USER_ID,HARD_FRAUD,2025-10-29,External Feed
UID_98743,USER_ID,SANCTIONS,2026-04-21,ML Decision
ACC_463246,ACCOUNT_ID,HARD_FRAUD,2028-04-04,Manual Review
UID_66868,USER_ID,WATCHLIST,2025-03-12,ML Decision
UID_44988,USER_ID,HARD_FRAUD,2026-02-24,Manual Review
ACC_743870,ACCOUNT_ID,WATCHLIST,2026-05-21,ML Decision
MID_4236,MERCHANT_ID,SANCTIONS,2026-11-26,ML Decision
UID_51837,USER_ID,SPOOFING,2027-11-03,Manual Review
160.193.167.35,IP_ADDRESS,HARD_FRAUD,2026-01-03,Manual Review
UID_29323,USER_ID,VELOCITY_BREACH,2028-06-12,ML Decision
ACC_597724,ACCOUNT_ID,HARD_FRAUD,2028-09-14,External Feed
UID_92178,USER_ID,HARD_FRAUD,2027-05-29,ML Decision
213.15.170.105,IP_ADDRESS,HARD_FRAUD,2026-08-08,ML Decision
UID_61923,USER_ID,HARD_FRAUD,2026-10-01,ML Decision
ACC_128718,ACCOUNT_ID,HARD_FRAUD,2028-09-20,ML Decision
CARD_093829,CARD_HASH,SPOOFING,2028-07-23,ML Decision
ACC_561781,ACCOUNT_ID,SPOOFING,2028-04-01,Manual Review
92.28.222.224,IP_ADDRESS,SANCTIONS,2028-05-27,ML Decision
ACC_282414,ACCOUNT_ID,VELOCITY_BREACH,2025-12-27,External Feed
UID_90625,USER_ID,HARD_FRAUD,2026-01-15,Manual Review
237.94.186.96,IP_ADDRESS,SPOOFING,2027-11-28,External Feed
UID_28980,USER_ID,HARD_FRAUD,2025-02-22,ML Decision
CARD_093836,CARD_HASH,WATCHLIST,2027-09-22,ML Decision
126.245.161.104,IP_ADDRESS,HARD_FRAUD,2027-09-22,ML Decision
ACC_349988,ACCOUNT_ID,HARD_FRAUD,2026-04-27,ML Decision
MID_2020,MERCHANT_ID,HARD_FRAUD,2028-05-16,ML Decision
1.127.250.102,IP_ADDRESS,VELOCITY_BREACH,2026-04-22,Compliance
ACC_502523,ACCOUNT_ID,SANCTIONS,2028-07-26,External Feed
MID_1363,MERCHANT_ID,SANCTIONS,2027-09-10,Manual Review
ACC_657534,ACCOUNT_ID,HARD_FRAUD,2027-12-18,ML Decision
199.196.86.135,IP_ADDRESS,VELOCITY_BREACH,2028-10-06,ML Decision
UID_29250,USER_ID,SPOOFING,2026-06-30,Manual Review
ACC_672193,ACCOUNT_ID,HARD_FRAUD,2027-12-25,ML Decision
UID_72423,USER_ID,VELOCITY_BREACH,2026-07-08,ML Decision
MID_2685,MERCHANT_ID,HARD_FRAUD,2027-01-10,Manual Review
UID_52992,USER_ID,HARD_FRAUD,2028-06-21,Manual Review
MID_6794,MERCHANT_ID,VELOCITY_BREACH,2025-10-05,ML Decision
53.198.69.41,IP_ADDRESS,VELOCITY_BREACH,2025-10-16,ML Decision
UID_12964,USER_ID,VELOCITY_BREACH,2025-12-11,ML Decision
12.131.181.10,IP_ADDRESS,HARD_FRAUD,2026-09-15,Compliance
UID_69897,USER_ID,SANCTIONS,2026-06-02,Compliance
CARD_093855,CARD_HASH,SANCTIONS,2026-05-19,ML Decision
ACC_814135,ACCOUNT_ID,SPOOFING,2028-09-27,External Feed
UID_84947,USER_ID,SANCTIONS,2028-02-10,ML Decision
CARD_093858,CARD_HASH,HARD_FRAUD,2026-07-20,ML Decision
UID_50088,USER_ID,SPOOFING,2025-12-13,Manual Review
UID_51771,USER_ID,HARD_FRAUD,2026-12-05,External Feed
UID_11921,USER_ID,WATCHLIST,2026-02-02,Manual Review
MID_8447,MERCHANT_ID,HARD_FRAUD,2026-10-16,Manual Review
96.17.174.149,IP_ADDRESS,WATCHLIST,2027-08-25,ML Decision
UID_46669,USER_ID,HARD_FRAUD,2027-01-30,Manual Review
95.55.130.100,IP_ADDRESS,VELOCITY_BREACH,2027-02-11,ML Decision
ACC_393765,ACCOUNT_ID,HARD_FRAUD,2026-10-14,External Feed
UID_61745,USER_ID,HARD_FRAUD,2025-10-15,ML Decision
UID_79164,USER_ID,HARD_FRAUD,2027-02-16,Manual Review
UID_44139,USER_ID,SANCTIONS,2026-09-04,Manual Review
UID_11857,USER_ID,SPOOFING,2027-01-16,Manual Review
ACC_893290,ACCOUNT_ID,HARD_FRAUD,2028-03-17,ML Decision
UID_91787,USER_ID,HARD_FRAUD,2026-06-15,Compliance
UID_59805,USER_ID,HARD_FRAUD,2027-07-22,External Feed
MID_6070,MERCHANT_ID,HARD_FRAUD,2027-02-28,External Feed
178.94.203.60,IP_ADDRESS,SPOOFING,2027-09-29,Manual Review
200.41.38.85,IP_ADDRESS,SPOOFING,2027-10-16,Manual Review
UID_38455,USER_ID,HARD_FRAUD,2025-11-25,ML Decision
CARD_093878,CARD_HASH,SPOOFING,2028-05-17,Manual Review
UID_99934,USER_ID,HARD_FRAUD,2024-12-03,External Feed
UID_58311,USER_ID,HARD_FRAUD,2026-02-02,ML Decision
UID_90849,USER_ID,SANCTIONS,2027-11-30,External Feed
154.26.210.22,IP_ADDRESS,SPOOFING,2027-02-12,Manual Review
214.7.56.246,IP_ADDRESS,WATCHLIST,2027-02-09,ML Decision
CARD_093884,CARD_HASH,HARD_FRAUD,2027-01-05,ML Decision
ACC_919841,ACCOUNT_ID,VELOCITY_BREACH,2027-09-02,ML Decision
ACC_501251,ACCOUNT_ID,HARD_FRAUD,2027-03-08,Compliance
CARD_093887,CARD_HASH,HARD_FRAUD,2028-04-05,Compliance
